Date-Time,Module ID,Section ID,Prompt Tokens,Completion Tokens,Total Tokens,Start Date-Time,End Date-Time,Duration (s),Input Script,Output Slides,Error Message
2023-04-04 12:47:23,3,1,270,150,420,2023-04-04 12:47:18,2023-04-04 12:47:23,5.499609,"---
course: Intro to Data for Data Science
module: 3 - Types of Data
title: 1 - Overview

---

Hello, and welcome back to this introductory course on data for data science.

I'm Matthew Renze, data science consultant, author, and public speaker.

In this module, we'll learn about the various types of data that we will encounter in data science.

---

What types of data exist in data science?

How do we conceptually divide data into groups based on what they represent?

And what are the limitations of each of these types of data?

---

To answer these questions, we're going to learn about the various types of data that exist in data science and their various capabilities and limitations.

First, we'll learn about the two most common types of data: categorical and numerical data.

Next, we'll learn about nominal data, named categories without a natural rank order.

Then we'll learn about ordinal data, named categories that do have a natural rank order.

Next, we'll learn about interval data, numerical measures with an arbitrary zero point.

Finally, we'll learn about ratio data, numerical measures with a natural zero point.","---
marp: true
title: 1 - Overview
theme: template
---

<!-- _class: title-slide -->

# Types of Data

---

<!-- _class: title-only -->

# What types of data exist?

---

<!-- _class: title-two-content-left-center -->

# Overview

Types of Data
Nominal Data
Ordinal Data
Interval Data
Ratio Data

![image A set of icons containing a square, a triangle, a circle, and a pentagon arranged in four quadrants in a flat minimalist style](images/placeholder.png)


",
2023-04-04 12:47:30,3,2,512,234,746,2023-04-04 12:47:23,2023-04-04 12:47:30,6.975137,"---
course: Intro to Data for Data Science
module: 3 - Types of Data
title: 2 - Types of Data

---

What types of data exist in data science and how do we classify them?

---

In data science, there are two main types of data: categorical data and numerical data.

These are the two most common types of data you will encounter in data science and the most common way of classifying or grouping the various types of data.

You'll encounter them quite frequently in data science, so it's important that you clearly understand the distinction between the two.

So, let's spend some time learning about each of them in more detail.

---

Categorical data represent named qualities of an observed phenomenon.

This includes using words to describe the names or properties of objects, like their color, shape, and texture.

For example, the color of an apple is red. 

The word ""red"" describes the quality of the color of the apple.

In data science, we refer to categorical data as ""qualitative data"" since they describe the quality of the thing they represent.

However, most beginners more intuitively understand the term ""categorical"" rather than ""qualitative"", so we'll continue referring to this type of data as ""categorical"" data.

---

Numerical data represents measured quantities of an observed phenomenon.

This includes using numbers to describe the measurement of objects like their size, weight, and velocity.

For example, the price of 6 apples is $2.00.

""Six"" represents the quantity of apples, and ""$2.00"" represents the price of the apples.

In data science, we refer to numerical data as ""quantitative data"" since they describe the quantity of the thing they represent.

However, because most beginners often confuse the terms ""qualitative"" and ""quantitative"" we're going to continue referring to this type of data as ""numerical"" data.

---

Categorical and numerical data can be further divided into four subtypes.

---

Categorical data can be divided into nominal and ordinal data.

And numerical data can be divided into interval and ratio data.

Let's take a look at each of these four subtypes of data, next.","---
marp: true
title: 2 - Types of Data
theme: template
---

<!-- _class: title-only -->

# Types of Data

---

<!-- _class: title-two-content-left-center -->

# Types of Data

Categorical
Numerical

![image An icon of a set of binoculars in a minimalist style](images/placeholder.png)


---

<!-- _class: title-two-content-left-center -->

# Categorical Data

Named qualities
Describe properties
Qualitative data

![image An icon of a set of binoculars in a minimalist style](images/placeholder.png)


---

<!-- _class: title-two-content-left-center -->

# Numerical Data

Measured quantities
Describe measurements
Quantitative data

![image An icon of a set of binoculars in a minimalist style](images/placeholder.png)


",
2023-04-04 12:47:40,3,3,325,354,679,2023-04-04 12:47:30,2023-04-04 12:47:40,10.254214,"---
course: Intro to Data for Data Science
module: 3 - Types of Data
title: 3 - Nominal Data

---

The first type of categorical data that we encounter in data science are nominal data.

---

Nominal data are a type of categorical data.

That is, they are used to represent named qualities.

However, nominal data have no natural rank order to them (i.e. they differ by their name only).

---

For example, the colors red, green, and yellow all describe the color of apples.

However, no one color is greater than or less than another color.

These three colors have no natural rank order to them.

They differ by their name alone.

---

Other examples of nominal data include:

your name, 

your credit card number, 

and the name of the city where you were born.

The key distinction is that nominal values have no natural order to them.

However, they can still be sorted alphabetically.

---

There are a limited number of mathematical operations that we can perform on nominal data.

We can test two nominal values for equality (i.e. determine if they are the same named category).

In addition, we can determine their mode (i.e. the most frequently occurring category in a set of nominal values).

Despite these limitations, nominal data are still quite useful in data science.","---
marp: true
title: 3 - Nominal Data
theme: template
---

<!-- _class: title-only -->

# Nominal Data

---

<!-- _class: title-two-content-left-center -->

# Nominal Data

Categorical data
Named qualities
No natural rank order

![image An icon of a set of three square icons with one square in the center and two squares on the outside in a flat minimalist style](images/placeholder.png)


---

<!-- _class: title-two-content-left-center -->

# Nominal Data

red
green
yellow

![image An icon of a set of three square icons with one square in the center and two squares on the outside in a flat minimalist style](images/placeholder.png)


---

<!-- _class: title-two-content-left-center -->

# Nominal Data

Name
Credit card number
City of birth

![image An icon of a set of three square icons with one square in the center and two squares on the outside in a flat minimalist style](images/placeholder.png)


---

<!-- _class: title-two-content-left-center -->

# Nominal Data

Can be sorted alphabetically
Can be tested for equality
Mode is the most common category

![image An icon of a set of three square icons with one square in the center and two squares on the outside in a flat minimalist style](images/placeholder.png)


",
2023-04-04 12:47:45,3,4,369,159,528,2023-04-04 12:47:40,2023-04-04 12:47:45,4.961756,"---
course: Intro to Data for Data Science
module: 3 - Types of Data
title: 4 - Ordinal Data

---

The second type of categorical data that we encounter in data science are ordinal data.

---

Ordinal data are a type of categorical data.

That is, they describe named qualities of things.

However, ordinal data do have a natural rank order to them.

So they can be sorted in order by their rank.

---

For example, we could group apples into small, medium, and large sizes. 

Medium apples are larger than small apples, and large apples are larger than medium apples, so they do have a natural rank order.

---

Other examples of ordinal data include:  

bronze, silver, and gold medals in the Olympics, 

assigning letter grades for student test scores, 

and low, medium, and high speeds on a portable fan.

The key distinction is that ordinal values do have a natural order to them -- so we can sort them in a natural way.

---

We can perform a few more mathematical operations on ordinal data than on nominal data.

In addition to testing for both equality and determining the mode.

We can also test two ordinal values for their order (by determining if one value is ranked greater than or less than another).

In addition, we can determine the median (i.e. the middle most value in a list of sorted values).

Ordinal data are a bit more powerful than nominal data, in terms of mathematical operations, but still not as powerful as interval and ratio data.","---
marp: true
title: 4 - Ordinal Data
theme: template
---

<!-- _class: title-only -->

# Ordinal Data

---

<!-- _class: title-two-content-left-center -->

# Ordinal Data

Categorical data
Named qualities
Rank order

![image An icon of three apples in a flat minimalist style](images/placeholder.png)


---

<!-- _class: title-two-content-left-center -->

# Ordinal Data

small
medium
large

![image An icon of three apples in a flat minimalist style](images/placeholder.png)


",
2023-04-04 12:48:00,3,5,591,501,1092,2023-04-04 12:47:45,2023-04-04 12:48:00,15.019283,"---
course: Intro to Data for Data Science
module: 3 - Types of Data
title: 5 - Interval Data

---

The first type of numerical data that we encounter in data science are interval data.

---

Interval data are a type of numerical data.

That is, they represent measured quantities of things.

Interval data allow for a degree of difference between two values 

(i.e. we can add or subtract the values in meaningful ways).

However, interval scales have an arbitrary zero point on their scale 

(i.e. the place were zero appears on the scale was chosen for convenience -- not because it represents a true absence of the thing being measured.

So there is no concept of a ratio between two numbers or the ability to multiply or divide two numbers in any meaningful way.

---

For example, imagine a thermometer measuring outdoor temperature.

The zero point on a Celsius thermometer represents the temperature where water freezes.

This is simply for convenience -- zero on this scale does not represent absolute zero heat, like it does on the Kelvin scale.

The difference between 20°C and 30°C (which is a 10° change) is the same difference in temperature as a change from 40° to 50° (also a 10° change).

So we can perform addition and subtraction with this interval scale.

---

However, it doesn't make sense to say that 20°C is half as hot as 40°C -- or that 40°C is twice as hot as 20°C.

This is because 0°C isn't the absence of all heat -- but rather was an arbitrarily chosen point on the scale where water freezes.

---

So it simply doesn't make sense to discuss ratios, multiplication, or division with the Celsius temperature scale... or other interval scales.

---

Other examples of interval data include: 

dates on a calendar, 

IQ scores, 

and longitudes on a map.

The key distinction is that the zero point on an interval scale is arbitrarily chosen; it doesn't represent a natural minimum quantity of the thing being measured.

---

We can perform a few more mathematical operations on interval data than we can on nominal and ordinal data.

In addition to testing for equality, sorting by order, and determining both the mode and the median.

We can also add or subtract interval data.

In addition, we can also determine the arithmetic mean (i.e. average value in a set of interval values).

Interval data are a bit more powerful than nominal and ordinal data in terms of mathematical operations, but still not as powerful as ratio data.","---
marp: true
title: 5 - Interval Data
theme: template
---

<!-- _class: title-only -->

# Interval Data

---

<!-- _class: title-two-content-left-center -->

# Interval Data

Numerical data
Degree of difference
Arbitrary zero point

![image An icon of a ruler with a flat bottom and a curved top in a minimalist style](images/placeholder.png)


---

<!-- _class: title-two-content-left-center -->

# Interval Data

![bg contain A photo of a thermometer with a Celsius scale](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Interval Data

![bg contain An icon of a thermometer with a Celsius scale](images/placeholder.png)


---

<!-- _class: title-two-content-left-center -->

# Interval Data

![bg contain An icon of a thermometer with a Celsius scale and the text 20°C and 30°C below it](images/placeholder.png)


---

<!-- _class: title-two-content-left-center -->

# Interval Data

![bg contain An icon of a thermometer with a Celsius scale and the text 20°C and 40°C below it](images/placeholder.png)


---

<!-- _class: title-two-content-left-center -->

# Interval Data

![bg contain An icon of a thermometer with a Celsius scale and the text 20°C and 40°C below it, with the text ""20°C is half as hot as 40°C"" below it](images/placeholder.png)


---

<!-- _class: title-two-content-left-center -->

# Interval Data

![bg contain An icon of a thermometer with a Celsius scale and the text 20°C and 40°C below it, with the text ""40°C is twice as hot as 20°C"" below it](images/placeholder.png)


",
2023-04-04 12:48:10,3,6,460,337,797,2023-04-04 12:48:00,2023-04-04 12:48:10,10.115788,"---
course: Intro to Data for Data Science
module: 3 - Types of Data
title: 6 - Ratio Data

---

The second type of numerical data that we encounter in data science are ratio data.

---

Ratio data are a type of numerical data.

That is, they represent measured quantities of things.

Ratio data allow for a degree of difference between two values, just like interval data.

However, unlike interval data, ratio scales do have a natural (non-arbitrarily chosen) zero point. 

So the concept of a ratio, and multiplying or dividing two values make perfect sense.

---

For example, imagine we have two apples:

One has a mass of 100 grams

And the other has a mass of 200 grams

Unlike an interval scale, it make perfect sense to say that a 100 gram apple is half the mass of a 200 gram apple.

This is because zero grams on this scale represents a natural minimum quantity (i.e. no mass at all).

So 200 grams of mass is twice as much mass as 100 grams of mass.

---

Other examples of ratio data include: 

the distance between two points, 

income from your job, 

and elapsed time.

The key distinction (once again) between interval and ratio scales is that the zero point on a ratio scale represents a natural zero quantity of the thing being measured.

It can be difficult to recognize the subtle yet important difference between interval scales and ratio scales, so if you're having difficulty understanding, you may want to research this topic further.

---

We can perform a few more mathematical operations on ratio data than we can on nominal, ordinal, and interval data.

In addition to all of the operations we've seen so far.

We can also multiply and divide ratio data.

In addition, we can determine the geometric mean, which is a method of averaging used for values with widely varying ranges.

Ratio data are the most powerful type of data we encounter in data science in terms of mathematical operations.","---
marp: true
title: 6 - Ratio Data
theme: template
---

<!-- _class: title-only -->

# Ratio Data

---

<!-- _class: title-two-content-left-center -->

# Ratio Data

Numerical data
Ratio data
Degree of difference
Natural zero point

![image An icon of a ruler with a flat bottom and three marks on the top in a minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Ratio Data

![bg contain A photo of two apples with one being twice as large as the other with the text ""2x"" in the middle of the apples and a hash symbol in the middle of the larger apple representing the ratio of 2:1](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Ratio Data

![bg contain A photo of a ruler with a flat bottom and three marks on the top in a minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Ratio Data

![bg contain A photo of a dollar sign with two arrows pointing to the left and right of the dollar sign representing the operation of division and a hash symbol in the middle of the dollar sign representing the operation of multiplication](images/placeholder.png)


",
2023-04-04 12:48:14,3,7,180,109,289,2023-04-04 12:48:10,2023-04-04 12:48:14,3.188421,"---
course: Intro to Data for Data Science
module: 3 - Types of Data
title: 7 - Summary

---

In this module, we learned about the various types of data that we encounter in data science.

---

First, we learned that data are divided conceptually into two main types: categorical data and numerical data.

Next, we learned about nominal data, named categories without an natural rank order.

Then, we learned about ordinal data, named categories with a natural rank order.

Next, we learned about interval data, numerical measurements with an arbitrary zero point.

Finally, we learned about ratio data, numerical measurements with a natural zero point.

In the next module, we'll learn about data types and how we store these various types of data in a computer.","---
marp: true
title: 7 - Summary
theme: template
---

<!-- _class: title-only -->

# Summary

---

<!-- _class: title-two-content-left-center -->

# Summary

Types of Data
Nominal Data
Ordinal Data
Interval Data
Ratio Data

![image An icon containing three triangles in a triangular shape in a minimalist style](images/placeholder.png)


",
2023-04-04 12:48:18,4,1,288,139,427,2023-04-04 12:48:14,2023-04-04 12:48:18,4.156622,"---
course: Intro to Data for Data Science
module: 4 - Data Types
title: 1 - Overview

---

Welcome back to this introductory course on data for data science.

I'm Matthew Renze, data science consultant, author, and public speaker.

In this module, we'll learn about data types and how data are represented and stored in computer systems.

---

How do we represent data in a computer?

How does a computer know whether it's dealing with a word, a number, or a date and time?

And how does a computer know what types of operations can be performed on each type of data?

---

To answer these questions, we're going to learn about data types, and how we represent and store data in a computer.

First, we'll learn about data types, binary representations of data used by computer systems.

Next, we'll learn about scalar data types, representations of data that store a single value.

Then, we'll see about a few examples of common scalar data types you'll encounter in data science.

Next, we'll learn about composite data types, representations that store data as a group of related values.

Finally, we'll see about a few examples of common composite data types you'll encounter in data science.","---
marp: true
title: 1 - Overview
theme: template
---

<!-- _class: title-slide -->

# Data Types

---

<!-- _class: title-only -->

# How do we represent data in a computer?

---

<!-- _class: title-two-content-left-center -->

# Overview

Data Types
Scalar
Scalar Examples
Composite
Composite Examples

![image An icon of the hash symbol (hashtag) in a minimalist style](images/placeholder.png)



",
2023-04-04 12:48:23,4,2,612,167,779,2023-04-04 12:48:18,2023-04-04 12:48:23,5.258784,"---
course: Intro to Data for Data Science
module: 4 - Data Types
title: 2 - Data Types

---

How do we represent data in a computer?

---

All data inside of modern computers are stored as a series of ones and zeros.

We call this binary data.

The ones and zeros are called binary digits (or ""bits"" for short).

In modern computers, data are stored in small blocks of eight bits called a ""byte"".

We can combine two, four, eight, or more bytes together to create larger blocks of binary data.

However, the computer needs to understand what each of these blocks of ones and zeros represent - is it a word, a number, a date and time, or something else?

This is where data types come into play... not to be confused with the ""types of data"" we discussed previously.

---

A data type is an attribute of data that tells the computer what a group of binary data represents.

They tell the computer how to interpret the bits of data - either as a character, a number, a date, or something else.

They determine what operations can be performed on the data like addition, subtraction, and multiplication.

They specify how the data are stored and the size of the data by the number of bytes they require.

And they instruct the computer on how to display the data in a human-readable format.

---

For example:

We represent the letter A as a byte of binary digits using a sequence containing a zero, a one, five zeros, and a one.

We represent the digit one in binary as two zeros, two ones, three zeros, and a one.

And we represent the percent symbol as two zeros, a one, two more zeros, a one, a zero, and a one.

Essentially, we can represent anything that can be typed into a computer as a sequence of ones and zeros using data types.

---

In data science, there are two main divisions of data types:

First, we have scalar data types, also known as primitive data types, basic data types, or built-in data types.

Scalar data types represent the most basic building blocks of data by storing letters, numbers, and symbols in a computer as binary data.

Next, we have composite data types, also known as aggregate data types, compound data types, or more commonly, data structures.

Composite data types are composed of a set of scalar data types.

They organize the scalar data types and provide them with structure so that they can be worked with as a collection of values.

We're going to discuss both scalar data types, followed by composite data types, next.","---
marp: true
title: 2 - Data Types
theme: template
---

<!-- _class: title-only -->

# Data Types

---

<!-- _class: title-two-content-left-center -->

# Data Types

Binary
Bits
Bytes

![image An icon of the hash symbol (hashtag) in a minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Data Types

Representation
Interpretation
Operations
Storage
Display

![image An icon of the hash symbol (hashtag) in a minimalist style](images/placeholder.png)


",
2023-04-04 12:48:29,4,3,304,195,499,2023-04-04 12:48:23,2023-04-04 12:48:29,5.73863,"---
course: Intro to Data for Data Science
module: 4 - Data Types
title: 3 - Scalar Data Types

---

The most basic building block of data in data science is a scalar data type.

---

Scalar data types store a single unit of data.

This can be a letter, a number, a date, a time, or something else.

We refer to them as scalar data types because a scalar variable in mathematics can hold one and only one value at a time.

Scalar data types are also the most basic unit of storage for data in a computer.

Everything from a small text document to a giant distributed database are composed of these single units of storage.

Scalar data types provide a set of operations that can be performed on the data they contain.

All of the processing that occurs in a computer is essentially the result of these operations being executed on scalar data types.

---

There are several scalar data types commonly used across various computers, programming languages, and data-science tools.

The most common data types you will encounter in data science can be divided into three main groups: 

categorical data types,

numerical data types.

and temporal data

Let's take a look at a few of the most common data types we encounter in data science.","---
marp: true
title: 3 - Scalar Data Types
theme: template
---

<!-- _class: title-only -->

# Scalar Data Types

---

<!-- _class: title-two-content-left-center -->

# Scalar Data Types

Single unit of data
Stores one value
Unit of storage
Operations

![image An icon of the hash symbol (hashtag) inside of a square with rounded corners in a minimalist style](images/placeholder.png)


---

<!-- _class: title-two-content-left-center -->

# Scalar Data Types

Categorical
Numerical
Temporal

![image An icon of the hash symbol (hashtag) inside of a square with rounded corners in a minimalist style](images/placeholder.png)


",
2023-04-04 12:48:36,4,4,680,246,926,2023-04-04 12:48:29,2023-04-04 12:48:36,7.670664,"---
course: Intro to Data for Data Science
module: 4 - Data Types
title: 4 - Scalar Data Type Examples

---

In data science, we have several common scalar data types.

We're going to learn at the ones that you're most likely to encounter.

---

First, we have categorical data types.

We typically encounter three categorical data types in data science.

First, we have a character, which represents a single letter, digit, or symbol.

We can string together a sequence of characters (called a character string) to represent words, numbers, and bodies of text.

Character strings are very flexible for storing data, but they are not very efficient in terms of data processing and storage space.

Second, we have a Boolean, which represents either a true or a false value (and only a true or a false value).

Booleans allow us to efficiently store and process data composed of either yes or no answers.

Third, we have an Enumeration, which represents a set of named categories.

Enumerations allow us to efficiently store and process lists of named categories that contain a high degree of duplication.

---

Next, we have numerical data types.

We typically encounter three numerical data types in data science.

First, we have an integer, which represents a whole number.

Integers work well for storing and processing numbers that do not contain fractional values.

Second, we have a decimal, which represents a decimal fraction.

Decimals work well when we're dealing with fractional values (like money) that require perfectly accurate decimal arithmetic.

Third, we have a float, which represents numbers using a binary-equivalent of scientific notation.

Floats work well when we're dealing with very large or very small values but perfectly accurate measurements and arithmetic are not required.

---

Finally, we have temporal data types.

We typically encounter four temporal data types in data science.

First, we have a date, which represents time as a calendar day.

A Date data type works well when we just need to specify a year, a month, and a day but nothing more.

Second, we have a time data type, which represents a time of day.

A time data type is used when we just need to represent an hour, a minute, a second, and milliseconds but not a date.

Third, we have a date-time data type, which represents both a date and a time of day.

This data type is used when we need to represent time across days.

Fourth, we have a date-time with time-zone offset.

This data type is used when we need to represent dates and times across multiple time-zones around the world.

We could represent temporal data using numerical data types, however, it's often more efficient and convenient to use these specialized temporal data types instead.

There are several other scalar data types you may encounter in data science. 

However, the data types you've seen here are ones that you are most likely to encounter first.","---
marp: true
title: 4 - Scalar Data Type Examples
theme: template
---

<!-- _class: title-only -->

# Scalar Data Type Examples

---

<!-- _class: title-two-content-left-center -->

# Categorical Data Types

Character
Boolean
Enumeration

![image An icon of the hash symbol (hashtag) in a minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Numerical Data Types

Integer
Decimal
Float

![image An icon of the hash symbol (hashtag) in a minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Temporal Data Types

Date
Time
Date-Time
Date-Time with Time-Zone Offset

![image An icon of the hash symbol (hashtag) in a minimalist style](images/placeholder.png)


",
2023-04-04 12:48:42,4,5,329,181,510,2023-04-04 12:48:36,2023-04-04 12:48:42,5.270664,"---
course: Intro to Data for Data Science
module: 4 - Data Types
title: 5 - Composite Data Type

---

Building upon scalar data types, we also have composite data types in data science.

---

A composite data type is a logical container used to organize related data.

It contains a set of scalar data types organized in a specific way.

Composite data types allow us to store and access information effectively.

They provide methods for accessing individual scalar values and performing operations on groups of scalar values.

In addition, composite data types provide context to related data which (as we discussed previously) is used to create information.

You can think of a composite data type as a container that holds a collection of related data in a specific way.

---

There are several types of composite data types that we encounter in data science. 

They can be grouped together in various ways. 

However, to keep things simple, we're going to organize them into the following four groups:

Homogenous data types - which require all data to be of the same data type

Tabular data types - which store data in a set of rows and columns

Semi-structured data types - which store data as a set of relationships

And multi-media data types - which store data for images, audio, video, and more.

Let's take a look at a few of the most common composite data types we encounter in data science.","---
marp: true
title: 5 - Composite Data Type
theme: template
---

<!-- _class: title-only -->

# Composite Data Types

---

<!-- _class: title-two-content-left-center -->

# Composite Data Types

Organize data
Store and access
Provide context

![image An icon of a database table with three columns and three rows in a minimalist format](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Composite Data Types

Homogenous
Tabular
Semi-structured
Multi-media

![image An icon of a database table with three columns and three rows in a minimalist format](images/placeholder.png)


",
2023-04-04 12:48:51,4,6,652,299,951,2023-04-04 12:48:42,2023-04-04 12:48:51,8.952786,"---
course: Intro to Data for Data Science
module: 4 - Data Types
title: 6 - Composite Data Type Examples

---

In data science, we have several composite data types.

We're going to learn about the ones that you're most likely to encounter.

---

First, we have the composite data types that represent homogenous data.

First, we have a vector, also known as an array, which is a one-dimensional sequence of homogenous data.

Vectors are used to store a list of elements that are all of the same data type.

For example, character strings, which we discussed earlier, are a sequence of characters stored in a vector.

Second, we have a matrix, which is a two-dimensional grid of homogenous data.

Matrices are typically used to store and process groups of related numbers using a set of mathematical operations known as matrix algebra.

Finally, we have a tensor, which is a three-dimensional cube (or an n-dimensional hypercube) of homogenous data.

Tensors are typically used to create deep neural networks in machine learning, which is where the deep learning framework TensorFlow gets it's name.

---

Next, we have composite data types that represent tabular data.

First, we have a dictionary, which is a two-column table that stores a list of key-value pairs.

A dictionary, also known as a look-up table, is used to quickly retrieve data by a unique identifier.

Second, we have a table.

A table stores data as a set of rows and columns.

Tables are the most common way you will encounter structured data in data science.

We'll discuss tabular data in much more detail in the next module.

---

Next, we have composite data types that represent semi-structured data.

First, we have a tree, which organizes data as a set of nodes and branches.

Trees are used to represent hierarchical data (i.e. data that are organized into parent-child relationships).

Second, we have a graph, which organizes data as a set of nodes and edges.

Graphs are used to represent a network of data, representing each item as a node and each relationship as an edge.

---

Finally, we have composite data types to represent multimedia data.

For example: 

a body of text is essentially a long vector of characters.

Images are represented as a two-dimensional matrix of pixels.

Audio is represented as a one-dimensional vector of the amplitude of sound waves over time.

Video is represented as sound and a set of images moving frame-by-frame over time.

and shape data is a graph of points, lines, and polygons used construct geometric structures like maps and 3D objects.

Many more composite data types exist in data science; however, these are the ones that you are most likely to encounter.","---
marp: true
title: 6 - Composite Data Type Examples
theme: template
---

<!-- _class: title-only -->

# Composite Data Type Examples

---

<!-- _class: title-two-content-left-center -->

# Homogenous Data Types

Vector
Matrix
Tensor

![image An icon of a vector, a matrix, and a tensor in a minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Tabular Data Types

Dictionary
Table

![image An icon of a dictionary and a table in a minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Semi-Structured Data Types

Tree
Graph

![image An icon of a tree and a graph in a minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Multimedia Data Types

Text
Image
Audio
Video
Shape

![image An icon of text, an image, an audio waveform, a video, and a map in a minimalist style](images/placeholder.png)


",
2023-04-04 12:48:54,4,7,163,110,273,2023-04-04 12:48:51,2023-04-04 12:48:54,3.659081,"---
course: Intro to Data for Data Science
module: 4 - Data Types
title: 7 - Summary

---

In this module, we learned about data types and how we represent and store data in a computer.

---

First, we learned about data types, binary representations of data used by computer systems.

Next, we learned about scalar data types, representations of data that store a single value.

Then, we saw a few examples of common scalar data types you'll encounter in data science.

Next, we learned about composite data types, representations that store data as a group of related values.

Finally, we saw about a few examples of common composite data types you'll encounter in data science.","---
marp: true
title: 7 - Summary
theme: template
---

<!-- _class: title-only -->

# Summary

---

<!-- _class: title-two-content-left-center -->

# Summary

Data Types
Scalar
Scalar Examples
Composite
Composite Examples

![image An icon of the hash symbol (hashtag) in a minimalist style](images/placeholder.png)


",
2023-04-04 12:48:59,5,1,283,135,418,2023-04-04 12:48:54,2023-04-04 12:48:59,4.655527,"---
course: Intro to Data for Data Science
module: 5 - Tabular Data
title: 1 - Overview

---

Hello again.

I'm Matthew Renze, data science consultant, author, and public speaker.

Welcome back to this introductory course on data for data science.

In this module, we'll learn about tabular data and how we can extract information from tables of data using queries.

---

How do we extract information from data?

What's the best way to structure our data to extract information?

And how do we answer our questions once our data has been structured?

---

To answer these questions, we're going to learn about tabular data and how we extract information from tables using queries.

First, we'll learn about tabular data, data that are stored in the rows and columns of a table.

Next, we'll learn about observations, records of observable phenomena, which are stored in the rows.

Then, we'll learn about variables, values that vary for each observation, which are stored in the columns.

Next, we'll learn about relationships that can exist between observations in multiple tables.

Finally, we'll learn about queries, statements that allow a computer to answer a question using a table of data.","---
marp: true
title: 1 - Overview
theme: template
---

<!-- _class: title-slide -->

# Tabular Data

---

<!-- _class: title-only -->

# How do we extract information from data?

---

<!-- _class: title-two-content-left-center -->

# Overview
Tabular Data
Observations
Variables
Relationships
Queries

![image An icon of a database table with three columns and three rows in a minimalist format](images/placeholder.png)


",
2023-04-04 12:49:04,5,2,490,172,662,2023-04-04 12:48:59,2023-04-04 12:49:04,5.123813,"---
course: Intro to Data for Data Science
module: 5 - Tabular Data
title: 2 - Tabular Data

---

Tabular data are the most common form of structured data that we use for analysis in data science.

But what are tabular data and how do we organize our data in this way?

---

Tabular data are data organized into a table.

The table provides the data with structure.

A table, is a two-dimensional grid of data.

However, unlike a matrix, which we saw earlier, all of the elements in a table *do not* need to be all of the same data type 

Rather, all data *in each column* must be the same data type, which we refer to as homogenous data.

However, all data *in a row* can have different data types, from column to column, which we refer to as heterogenous data.

---

For example, imagine we have a table of patients at a hospital.

We would have a set of rows (one for each patient) and a set of columns, (one for each attribute of the patient).

Each element of data in a column must be the same data type.

For example, 

 - all of the names must be character strings,

 - all of the genders must be enumerations of male, female, or other genders,

 - all ages must be integers,

 - and so one.

However, the each row contains elements of various data types.

For example, 

 - the name ""Bill"" is a character string, 

 - the gender ""Male"" is an enumeration,

 - and the age ""21"" is an integer,

As we can see, each column contains only a single data type; however, each *row* can contain multiple data types.

---

In data science, tabular data can be broken down into three main components:

Observations - which we locate on the rows of a table

Variables - which we locate on the columns of a table

and Relationships - which connect data in one table to data in another table

We'll discuss each of these components, in more detail, next.","---
marp: true
title: 2 - Tabular Data
theme: template
---

<!-- _class: title-only -->

# Tabular Data

---

<!-- _class: title-two-content-left-center -->

# Tabular Data

Table
Heterogenous
Homogenous

![image An icon of a database table with three columns and three rows in a minimalist format](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Tabular Data

Observations
Variables
Relationships

![image An icon of a database table with three columns and three rows in a minimalist format](images/placeholder.png)


",
